,year,month,ticket_geo_region_name,ticket_taxonomy_tag_name,No_of_tickets
2231,2018,11,Toscana,Personal trainer,132
2232,2018,11,Toscana,Psicologo,136
2233,2018,11,Toscana,Riparazione console videogiochi,10
2234,2018,11,Toscana,Sgombero cantine e soffitte,5
2235,2018,11,Trentino-Alto Adige,Aria Condizionata,5
2236,2018,11,Trentino-Alto Adige,Cura giardino,2
2237,2018,11,Trentino-Alto Adige,Imbianchino,13
2238,2018,11,Trentino-Alto Adige,Installazione pannelli solari,1
2239,2018,11,Trentino-Alto Adige,Installazione tende da sole,2
2240,2018,11,Trentino-Alto Adige,Installazione zanzariera,1
2241,2018,11,Trentino-Alto Adige,Lezioni di inglese,40
2242,2018,11,Trentino-Alto Adige,Personal trainer,15
2243,2018,11,Trentino-Alto Adige,Psicologo,24
2244,2018,11,Trentino-Alto Adige,Riparazione console videogiochi,4
2245,2018,11,Trentino-Alto Adige,Sgombero cantine e soffitte,4
2246,2018,11,Umbria,Aria Condizionata,15
2247,2018,11,Umbria,Cura giardino,8
2248,2018,11,Umbria,Imbianchino,12
2249,2018,11,Umbria,Installazione pannelli solari,3
2250,2018,11,Umbria,Installazione tende da sole,4
2251,2018,11,Umbria,Lezioni di inglese,39
2252,2018,11,Umbria,Personal trainer,18
2253,2018,11,Umbria,Psicologo,30
2254,2018,11,Umbria,Riparazione console videogiochi,3
2255,2018,11,Umbria,Sgombero cantine e soffitte,4
2256,2018,11,Valle d'Aosta,Aria Condizionata,2
2257,2018,11,Valle d'Aosta,Imbianchino,4
2258,2018,11,Valle d'Aosta,Lezioni di inglese,2
2259,2018,11,Valle d'Aosta,Personal trainer,1
2260,2018,11,Valle d'Aosta,Psicologo,3
2261,2018,11,Veneto,Aria Condizionata,61
2262,2018,11,Veneto,Cura giardino,34
2263,2018,11,Veneto,Imbianchino,138
2264,2018,11,Veneto,Installazione pannelli solari,11
2265,2018,11,Veneto,Installazione piscina,10
2266,2018,11,Veneto,Installazione tende da sole,9
2267,2018,11,Veneto,Installazione zanzariera,16
2268,2018,11,Veneto,Lezioni di inglese,205
2269,2018,11,Veneto,Personal trainer,138
2270,2018,11,Veneto,Psicologo,172
2271,2018,11,Veneto,Riparazione console videogiochi,28
2272,2018,11,Veneto,Sgombero cantine e soffitte,4
2273,2018,12,Abruzzo,Aria Condizionata,12
2274,2018,12,Abruzzo,Cura giardino,4
2275,2018,12,Abruzzo,Imbianchino,10
2276,2018,12,Abruzzo,Installazione pannelli solari,1
2277,2018,12,Abruzzo,Installazione piscina,1
2278,2018,12,Abruzzo,Installazione zanzariera,3
2279,2018,12,Abruzzo,Lezioni di inglese,35
2280,2018,12,Abruzzo,Personal trainer,13
2281,2018,12,Abruzzo,Psicologo,33
2282,2018,12,Abruzzo,Riparazione console videogiochi,5
2283,2018,12,Abruzzo,Sgombero cantine e soffitte,2
2284,2018,12,Basilicata,Installazione pannelli solari,1
2285,2018,12,Basilicata,Installazione piscina,1
2286,2018,12,Basilicata,Lezioni di inglese,9
2287,2018,12,Basilicata,Personal trainer,1
2288,2018,12,Basilicata,Psicologo,13
2289,2018,12,Calabria,Aria Condizionata,6
2290,2018,12,Calabria,Cura giardino,3
2291,2018,12,Calabria,Imbianchino,9
2292,2018,12,Calabria,Installazione pannelli solari,5
2293,2018,12,Calabria,Lezioni di inglese,26
2294,2018,12,Calabria,Personal trainer,12
2295,2018,12,Calabria,Psicologo,37
2296,2018,12,Calabria,Riparazione console videogiochi,4
2297,2018,12,Campania,Aria Condizionata,30
2298,2018,12,Campania,Cura giardino,7
2299,2018,12,Campania,Imbianchino,35
2300,2018,12,Campania,Installazione pannelli solari,9
2301,2018,12,Campania,Installazione piscina,4
2302,2018,12,Campania,Installazione tende da sole,1
2303,2018,12,Campania,Installazione zanzariera,3
2304,2018,12,Campania,Lezioni di inglese,176
2305,2018,12,Campania,Personal trainer,107
2306,2018,12,Campania,Psicologo,146
2307,2018,12,Campania,Riparazione console videogiochi,35
2308,2018,12,Campania,Sgombero cantine e soffitte,6
2309,2018,12,Emilia-Romagna,Aria Condizionata,55
2310,2018,12,Emilia-Romagna,Cura giardino,22
2311,2018,12,Emilia-Romagna,Imbianchino,86
2312,2018,12,Emilia-Romagna,Installazione pannelli solari,3
2313,2018,12,Emilia-Romagna,Installazione piscina,5
2314,2018,12,Emilia-Romagna,Installazione tende da sole,5
2315,2018,12,Emilia-Romagna,Installazione zanzariera,10
2316,2018,12,Emilia-Romagna,Lezioni di inglese,184
2317,2018,12,Emilia-Romagna,Personal trainer,148
2318,2018,12,Emilia-Romagna,Psicologo,118
2319,2018,12,Emilia-Romagna,Riparazione console videogiochi,34
2320,2018,12,Emilia-Romagna,Sgombero cantine e soffitte,1
2321,2018,12,Friuli Venezia Giulia,Aria Condizionata,12
2322,2018,12,Friuli Venezia Giulia,Cura giardino,1
2323,2018,12,Friuli Venezia Giulia,Imbianchino,12
2324,2018,12,Friuli Venezia Giulia,Installazione pannelli solari,3
2325,2018,12,Friuli Venezia Giulia,Installazione zanzariera,1
2326,2018,12,Friuli Venezia Giulia,Lezioni di inglese,27
2327,2018,12,Friuli Venezia Giulia,Personal trainer,35
2328,2018,12,Friuli Venezia Giulia,Psicologo,32
2329,2018,12,Friuli Venezia Giulia,Riparazione console videogiochi,2
2330,2018,12,Friuli Venezia Giulia,Sgombero cantine e soffitte,1
2331,2018,12,Lazio,Aria Condizionata,64
2332,2018,12,Lazio,Cura giardino,21
2333,2018,12,Lazio,Imbianchino,82
2334,2018,12,Lazio,Installazione pannelli solari,10
2335,2018,12,Lazio,Installazione piscina,3
2336,2018,12,Lazio,Installazione tende da sole,4
2337,2018,12,Lazio,Installazione zanzariera,7
2338,2018,12,Lazio,Lezioni di inglese,141
2339,2018,12,Lazio,Personal trainer,173
2340,2018,12,Lazio,Psicologo,124
2341,2018,12,Lazio,Riparazione console videogiochi,55
2342,2018,12,Lazio,Sgombero cantine e soffitte,16
2343,2018,12,Liguria,Aria Condizionata,26
2344,2018,12,Liguria,Cura giardino,5
2345,2018,12,Liguria,Imbianchino,23
2346,2018,12,Liguria,Installazione pannelli solari,4
2347,2018,12,Liguria,Installazione piscina,2
2348,2018,12,Liguria,Installazione tende da sole,2
2349,2018,12,Liguria,Installazione zanzariera,3
2350,2018,12,Liguria,Lezioni di inglese,50
2351,2018,12,Liguria,Personal trainer,41
2352,2018,12,Liguria,Psicologo,18
2353,2018,12,Liguria,Riparazione console videogiochi,6
2354,2018,12,Liguria,Sgombero cantine e soffitte,2
2355,2018,12,Lombardia,Aria Condizionata,125
2356,2018,12,Lombardia,Cura giardino,24
2357,2018,12,Lombardia,Imbianchino,261
2358,2018,12,Lombardia,Installazione pannelli solari,14
2359,2018,12,Lombardia,Installazione piscina,8
2360,2018,12,Lombardia,Installazione tende da sole,10
2361,2018,12,Lombardia,Installazione zanzariera,21
2362,2018,12,Lombardia,Lezioni di inglese,356
2363,2018,12,Lombardia,Personal trainer,332
2364,2018,12,Lombardia,Psicologo,236
2365,2018,12,Lombardia,Riparazione console videogiochi,76
2366,2018,12,Lombardia,Sgombero cantine e soffitte,16
2367,2018,12,Marche,Aria Condizionata,18
2368,2018,12,Marche,Cura giardino,8
2369,2018,12,Marche,Imbianchino,7
2370,2018,12,Marche,Installazione pannelli solari,2
2371,2018,12,Marche,Installazione piscina,2
2372,2018,12,Marche,Installazione zanzariera,2
2373,2018,12,Marche,Lezioni di inglese,27
2374,2018,12,Marche,Personal trainer,26
2375,2018,12,Marche,Psicologo,32
2376,2018,12,Marche,Riparazione console videogiochi,5
2377,2018,12,Marche,Sgombero cantine e soffitte,2
2378,2018,12,Molise,Cura giardino,1
2379,2018,12,Molise,Imbianchino,1
2380,2018,12,Molise,Installazione pannelli solari,1
2381,2018,12,Molise,Lezioni di inglese,3
2382,2018,12,Molise,Personal trainer,11
2383,2018,12,Molise,Psicologo,2
2384,2018,12,Piemonte,Aria Condizionata,20
2385,2018,12,Piemonte,Cura giardino,13
2386,2018,12,Piemonte,Imbianchino,59
2387,2018,12,Piemonte,Installazione pannelli solari,6
2388,2018,12,Piemonte,Installazione piscina,6
2389,2018,12,Piemonte,Installazione zanzariera,3
2390,2018,12,Piemonte,Lezioni di inglese,114
2391,2018,12,Piemonte,Personal trainer,105
2392,2018,12,Piemonte,Psicologo,82
2393,2018,12,Piemonte,Riparazione console videogiochi,33
2394,2018,12,Piemonte,Sgombero cantine e soffitte,4
2395,2018,12,Puglia,Aria Condizionata,23
2396,2018,12,Puglia,Cura giardino,4
2397,2018,12,Puglia,Imbianchino,18
2398,2018,12,Puglia,Installazione pannelli solari,5
2399,2018,12,Puglia,Installazione piscina,4
2400,2018,12,Puglia,Installazione zanzariera,3
2401,2018,12,Puglia,Lezioni di inglese,93
2402,2018,12,Puglia,Personal trainer,58
2403,2018,12,Puglia,Psicologo,81
2404,2018,12,Puglia,Riparazione console videogiochi,17
2405,2018,12,Puglia,Sgombero cantine e soffitte,3
2406,2018,12,Sardegna,Aria Condizionata,34
2407,2018,12,Sardegna,Cura giardino,4
2408,2018,12,Sardegna,Imbianchino,6
2409,2018,12,Sardegna,Installazione pannelli solari,2
2410,2018,12,Sardegna,Installazione piscina,5
2411,2018,12,Sardegna,Installazione tende da sole,1
2412,2018,12,Sardegna,Installazione zanzariera,1
2413,2018,12,Sardegna,Lezioni di inglese,44
2414,2018,12,Sardegna,Personal trainer,17
2415,2018,12,Sardegna,Psicologo,34
2416,2018,12,Sardegna,Riparazione console videogiochi,8
2417,2018,12,Sardegna,Sgombero cantine e soffitte,2
2418,2018,12,Sicilia,Aria Condizionata,24
2419,2018,12,Sicilia,Cura giardino,15
2420,2018,12,Sicilia,Imbianchino,23
2421,2018,12,Sicilia,Installazione pannelli solari,9
2422,2018,12,Sicilia,Installazione piscina,8
2423,2018,12,Sicilia,Installazione tende da sole,2
2424,2018,12,Sicilia,Installazione zanzariera,1
2425,2018,12,Sicilia,Lezioni di inglese,92
2426,2018,12,Sicilia,Personal trainer,52
2427,2018,12,Sicilia,Psicologo,74
2428,2018,12,Sicilia,Riparazione console videogiochi,14
2429,2018,12,Sicilia,Sgombero cantine e soffitte,2
2430,2018,12,Toscana,Aria Condizionata,55
2431,2018,12,Toscana,Cura giardino,9
2432,2018,12,Toscana,Imbianchino,50
2433,2018,12,Toscana,Installazione pannelli solari,2
2434,2018,12,Toscana,Installazione piscina,3
2435,2018,12,Toscana,Installazione tende da sole,2
2436,2018,12,Toscana,Installazione zanzariera,11
2437,2018,12,Toscana,Lezioni di inglese,108
2438,2018,12,Toscana,Personal trainer,110
2439,2018,12,Toscana,Psicologo,103
2440,2018,12,Toscana,Riparazione console videogiochi,6
2441,2018,12,Toscana,Sgombero cantine e soffitte,8
2442,2018,12,Trentino-Alto Adige,Aria Condizionata,4
2443,2018,12,Trentino-Alto Adige,Cura giardino,1
2444,2018,12,Trentino-Alto Adige,Imbianchino,4
2445,2018,12,Trentino-Alto Adige,Installazione pannelli solari,1
2446,2018,12,Trentino-Alto Adige,Installazione tende da sole,1
2447,2018,12,Trentino-Alto Adige,Installazione zanzariera,1
2448,2018,12,Trentino-Alto Adige,Lezioni di inglese,22
2449,2018,12,Trentino-Alto Adige,Personal trainer,16
2450,2018,12,Trentino-Alto Adige,Psicologo,15
2451,2018,12,Trentino-Alto Adige,Riparazione console videogiochi,10
2452,2018,12,Trentino-Alto Adige,Sgombero cantine e soffitte,3
2453,2018,12,Umbria,Aria Condizionata,6
2454,2018,12,Umbria,Cura giardino,2
2455,2018,12,Umbria,Imbianchino,4
2456,2018,12,Umbria,Installazione pannelli solari,2
2457,2018,12,Umbria,Installazione piscina,2
2458,2018,12,Umbria,Lezioni di inglese,35
2459,2018,12,Umbria,Personal trainer,19
2460,2018,12,Umbria,Psicologo,19
2461,2018,12,Umbria,Riparazione console videogiochi,6
2462,2018,12,Umbria,Sgombero cantine e soffitte,1
2463,2018,12,Valle d'Aosta,Imbianchino,4
2464,2018,12,Valle d'Aosta,Lezioni di inglese,2
2465,2018,12,Valle d'Aosta,Personal trainer,2
2466,2018,12,Veneto,Aria Condizionata,28
2467,2018,12,Veneto,Cura giardino,7
2468,2018,12,Veneto,Imbianchino,59
2469,2018,12,Veneto,Installazione pannelli solari,9
2470,2018,12,Veneto,Installazione piscina,4
2471,2018,12,Veneto,Installazione tende da sole,5
2472,2018,12,Veneto,Installazione zanzariera,6
2473,2018,12,Veneto,Lezioni di inglese,143
2474,2018,12,Veneto,Personal trainer,103
2475,2018,12,Veneto,Psicologo,86
2476,2018,12,Veneto,Riparazione console videogiochi,26
2477,2018,12,Veneto,Sgombero cantine e soffitte,6
2478,2019,1,Abruzzo,Aria Condizionata,20
2479,2019,1,Abruzzo,Cura giardino,4
2480,2019,1,Abruzzo,Imbianchino,38
2481,2019,1,Abruzzo,Installazione pannelli solari,3
2482,2019,1,Abruzzo,Installazione zanzariera,3
2483,2019,1,Abruzzo,Lezioni di inglese,121
2484,2019,1,Abruzzo,Personal trainer,124
2485,2019,1,Abruzzo,Psicologo,59
2486,2019,1,Abruzzo,Riparazione console videogiochi,5
2487,2019,1,Abruzzo,Sgombero cantine e soffitte,2
2488,2019,1,Basilicata,Aria Condizionata,4
2489,2019,1,Basilicata,Cura giardino,2
2490,2019,1,Basilicata,Imbianchino,12
2491,2019,1,Basilicata,Installazione pannelli solari,2
2492,2019,1,Basilicata,Installazione zanzariera,2
2493,2019,1,Basilicata,Lezioni di inglese,24
2494,2019,1,Basilicata,Personal trainer,22
2495,2019,1,Basilicata,Psicologo,21
2496,2019,1,Basilicata,Sgombero cantine e soffitte,2
2497,2019,1,Calabria,Aria Condizionata,19
2498,2019,1,Calabria,Cura giardino,3
2499,2019,1,Calabria,Imbianchino,39
2500,2019,1,Calabria,Installazione pannelli solari,8
2501,2019,1,Calabria,Installazione piscina,4
2502,2019,1,Calabria,Installazione tende da sole,2
2503,2019,1,Calabria,Lezioni di inglese,82
2504,2019,1,Calabria,Personal trainer,91
2505,2019,1,Calabria,Psicologo,86
2506,2019,1,Calabria,Riparazione console videogiochi,1
2507,2019,1,Campania,Aria Condizionata,84
2508,2019,1,Campania,Cura giardino,12
2509,2019,1,Campania,Imbianchino,113
2510,2019,1,Campania,Installazione pannelli solari,15
2511,2019,1,Campania,Installazione piscina,14
2512,2019,1,Campania,Installazione tende da sole,4
2513,2019,1,Campania,Installazione zanzariera,7
2514,2019,1,Campania,Lezioni di inglese,448
2515,2019,1,Campania,Personal trainer,475
2516,2019,1,Campania,Psicologo,247
2517,2019,1,Campania,Riparazione console videogiochi,2
2518,2019,1,Campania,Sgombero cantine e soffitte,6
2519,2019,1,Emilia-Romagna,Aria Condizionata,175
2520,2019,1,Emilia-Romagna,Cura giardino,25
2521,2019,1,Emilia-Romagna,Imbianchino,267
2522,2019,1,Emilia-Romagna,Installazione pannelli solari,26
2523,2019,1,Emilia-Romagna,Installazione piscina,10
2524,2019,1,Emilia-Romagna,Installazione tende da sole,20
2525,2019,1,Emilia-Romagna,Installazione zanzariera,25
2526,2019,1,Emilia-Romagna,Lezioni di inglese,442
2527,2019,1,Emilia-Romagna,Personal trainer,636
2528,2019,1,Emilia-Romagna,Psicologo,289
2529,2019,1,Emilia-Romagna,Riparazione console videogiochi,8
2530,2019,1,Emilia-Romagna,Sgombero cantine e soffitte,16
2531,2019,1,Friuli Venezia Giulia,Aria Condizionata,47
2532,2019,1,Friuli Venezia Giulia,Cura giardino,5
2533,2019,1,Friuli Venezia Giulia,Imbianchino,52
2534,2019,1,Friuli Venezia Giulia,Installazione pannelli solari,4
2535,2019,1,Friuli Venezia Giulia,Installazione piscina,2
2536,2019,1,Friuli Venezia Giulia,Installazione tende da sole,3
2537,2019,1,Friuli Venezia Giulia,Installazione zanzariera,4
2538,2019,1,Friuli Venezia Giulia,Lezioni di inglese,73
2539,2019,1,Friuli Venezia Giulia,Personal trainer,106
2540,2019,1,Friuli Venezia Giulia,Psicologo,43
2541,2019,1,Friuli Venezia Giulia,Riparazione console videogiochi,1
2542,2019,1,Friuli Venezia Giulia,Sgombero cantine e soffitte,9
2543,2019,1,Lazio,Aria Condizionata,160
2544,2019,1,Lazio,Cura giardino,28
2545,2019,1,Lazio,Imbianchino,300
2546,2019,1,Lazio,Installazione pannelli solari,23
2547,2019,1,Lazio,Installazione piscina,12
2548,2019,1,Lazio,Installazione tende da sole,16
2549,2019,1,Lazio,Installazione zanzariera,23
2550,2019,1,Lazio,Lezioni di inglese,412
2551,2019,1,Lazio,Personal trainer,657
2552,2019,1,Lazio,Psicologo,318
2553,2019,1,Lazio,Riparazione console videogiochi,8
2554,2019,1,Lazio,Sgombero cantine e soffitte,25
2555,2019,1,Liguria,Aria Condizionata,68
2556,2019,1,Liguria,Cura giardino,14
2557,2019,1,Liguria,Imbianchino,56
2558,2019,1,Liguria,Installazione pannelli solari,6
2559,2019,1,Liguria,Installazione piscina,7
2560,2019,1,Liguria,Installazione tende da sole,8
2561,2019,1,Liguria,Installazione zanzariera,11
2562,2019,1,Liguria,Lezioni di inglese,133
2563,2019,1,Liguria,Personal trainer,131
2564,2019,1,Liguria,Psicologo,59
2565,2019,1,Liguria,Riparazione console videogiochi,4
2566,2019,1,Liguria,Sgombero cantine e soffitte,9
2567,2019,1,Lombardia,Aria Condizionata,332
2568,2019,1,Lombardia,Cura giardino,92
2569,2019,1,Lombardia,Imbianchino,794
2570,2019,1,Lombardia,Installazione pannelli solari,29
2571,2019,1,Lombardia,Installazione piscina,36
2572,2019,1,Lombardia,Installazione tende da sole,37
2573,2019,1,Lombardia,Installazione zanzariera,117
2574,2019,1,Lombardia,Lezioni di inglese,1084
2575,2019,1,Lombardia,Personal trainer,1326
2576,2019,1,Lombardia,Psicologo,626
2577,2019,1,Lombardia,Riparazione console videogiochi,8
2578,2019,1,Lombardia,Sgombero cantine e soffitte,45
2579,2019,1,Marche,Aria Condizionata,22
2580,2019,1,Marche,Cura giardino,9
2581,2019,1,Marche,Imbianchino,53
2582,2019,1,Marche,Installazione pannelli solari,6
2583,2019,1,Marche,Installazione zanzariera,6
2584,2019,1,Marche,Lezioni di inglese,110
2585,2019,1,Marche,Personal trainer,128
2586,2019,1,Marche,Psicologo,73
2587,2019,1,Marche,Riparazione console videogiochi,1
2588,2019,1,Marche,Sgombero cantine e soffitte,6
2589,2019,1,Molise,Aria Condizionata,1
2590,2019,1,Molise,Cura giardino,2
2591,2019,1,Molise,Imbianchino,4
2592,2019,1,Molise,Lezioni di inglese,9
2593,2019,1,Molise,Personal trainer,13
2594,2019,1,Molise,Psicologo,5
2595,2019,1,Piemonte,Aria Condizionata,106
2596,2019,1,Piemonte,Cura giardino,20
2597,2019,1,Piemonte,Imbianchino,219
2598,2019,1,Piemonte,Installazione pannelli solari,12
2599,2019,1,Piemonte,Installazione piscina,14
2600,2019,1,Piemonte,Installazione tende da sole,8
2601,2019,1,Piemonte,Installazione zanzariera,31
2602,2019,1,Piemonte,Lezioni di inglese,328
2603,2019,1,Piemonte,Personal trainer,426
2604,2019,1,Piemonte,Psicologo,207
2605,2019,1,Piemonte,Riparazione console videogiochi,3
2606,2019,1,Piemonte,Sgombero cantine e soffitte,14
2607,2019,1,Puglia,Aria Condizionata,44
2608,2019,1,Puglia,Cura giardino,12
2609,2019,1,Puglia,Imbianchino,85
2610,2019,1,Puglia,Installazione pannelli solari,16
2611,2019,1,Puglia,Installazione piscina,22
2612,2019,1,Puglia,Installazione tende da sole,6
2613,2019,1,Puglia,Installazione zanzariera,8
2614,2019,1,Puglia,Lezioni di inglese,208
2615,2019,1,Puglia,Personal trainer,257
2616,2019,1,Puglia,Psicologo,194
2617,2019,1,Puglia,Riparazione console videogiochi,2
2618,2019,1,Puglia,Sgombero cantine e soffitte,5
2619,2019,1,Sardegna,Aria Condizionata,83
2620,2019,1,Sardegna,Cura giardino,9
2621,2019,1,Sardegna,Imbianchino,40
2622,2019,1,Sardegna,Installazione pannelli solari,12
2623,2019,1,Sardegna,Installazione piscina,6
2624,2019,1,Sardegna,Installazione tende da sole,5
2625,2019,1,Sardegna,Installazione zanzariera,6
2626,2019,1,Sardegna,Lezioni di inglese,117
2627,2019,1,Sardegna,Personal trainer,123
2628,2019,1,Sardegna,Psicologo,69
2629,2019,1,Sardegna,Sgombero cantine e soffitte,1
2630,2019,1,Sicilia,Aria Condizionata,60
2631,2019,1,Sicilia,Cura giardino,15
2632,2019,1,Sicilia,Imbianchino,88
2633,2019,1,Sicilia,Installazione pannelli solari,24
2634,2019,1,Sicilia,Installazione piscina,15
2635,2019,1,Sicilia,Installazione tende da sole,13
2636,2019,1,Sicilia,Installazione zanzariera,5
2637,2019,1,Sicilia,Lezioni di inglese,307
2638,2019,1,Sicilia,Personal trainer,265
2639,2019,1,Sicilia,Psicologo,180
2640,2019,1,Sicilia,Riparazione console videogiochi,5
2641,2019,1,Sicilia,Sgombero cantine e soffitte,2
2642,2019,1,Toscana,Aria Condizionata,121
2643,2019,1,Toscana,Cura giardino,18
2644,2019,1,Toscana,Imbianchino,182
2645,2019,1,Toscana,Installazione pannelli solari,17
2646,2019,1,Toscana,Installazione piscina,10
2647,2019,1,Toscana,Installazione tende da sole,13
2648,2019,1,Toscana,Installazione zanzariera,28
2649,2019,1,Toscana,Lezioni di inglese,319
2650,2019,1,Toscana,Personal trainer,426
2651,2019,1,Toscana,Psicologo,181
2652,2019,1,Toscana,Riparazione console videogiochi,1
2653,2019,1,Toscana,Sgombero cantine e soffitte,16
2654,2019,1,Trentino-Alto Adige,Aria Condizionata,16
2655,2019,1,Trentino-Alto Adige,Cura giardino,3
2656,2019,1,Trentino-Alto Adige,Imbianchino,26
2657,2019,1,Trentino-Alto Adige,Installazione pannelli solari,3
2658,2019,1,Trentino-Alto Adige,Installazione piscina,2
2659,2019,1,Trentino-Alto Adige,Installazione tende da sole,4
2660,2019,1,Trentino-Alto Adige,Installazione zanzariera,1
