ticket_taxonomy_tag_name,ticket_geo_region_name,Year,Month,No_of_tickets,Index,Country_chosen
Fleuriste Mariage,Champagne-Ardenne,2018,4,20.7,0.21,0
Fleuriste Mariage,Champagne-Ardenne,2018,5,19.17,0.19,0
Fleuriste Mariage,Champagne-Ardenne,2018,6,10.94,0.11,0
Fleuriste Mariage,Champagne-Ardenne,2018,7,13.32,0.13,0
Fleuriste Mariage,Champagne-Ardenne,2018,8,8.14,0.08,0
Fleuriste Mariage,Champagne-Ardenne,2018,9,11.34,0.11,0
Fleuriste Mariage,Champagne-Ardenne,2018,10,7.2,0.07,0
Fleuriste Mariage,Champagne-Ardenne,2018,11,6.55,0.07,0
Fleuriste Mariage,Champagne-Ardenne,2019,0,10.71,0.11,0
Fleuriste Mariage,Champagne-Ardenne,2019,1,14.58,0.15,0
Fleuriste Mariage,Champagne-Ardenne,2019,2,11.66,0.12,0
Fleuriste Mariage,Champagne-Ardenne,2019,3,15.93,0.16,0
Fleuriste Mariage,Champagne-Ardenne,2019,4,18.9,0.19,0
Fleuriste Mariage,Champagne-Ardenne,2019,5,17.28,0.17,0
Fleuriste Mariage,Champagne-Ardenne,2019,6,14.13,0.14,0
Fleuriste Mariage,Champagne-Ardenne,2019,7,11.43,0.11,0
Fleuriste Mariage,Champagne-Ardenne,2019,8,13.82,0.14,0
Fleuriste Mariage,Champagne-Ardenne,2019,9,7.92,0.08,0
Fleuriste Mariage,Champagne-Ardenne,2019,10,9.18,0.09,0
Fleuriste Mariage,Champagne-Ardenne,2019,11,8.21,0.08,0
Fleuriste Mariage,Champagne-Ardenne,2020,0,12.42,0.12,0
Fleuriste Mariage,Champagne-Ardenne,2020,1,14.76,0.15,0
Fleuriste Mariage,Champagne-Ardenne,2020,2,9.94,0.1,0
Fleuriste Mariage,Champagne-Ardenne,2020,3,19.62,0.2,0
Fleuriste Mariage,Corsica,2018,0,0.9,0.01,0
Fleuriste Mariage,Corsica,2018,1,1.55,0.02,0
Fleuriste Mariage,Corsica,2018,2,0.59,0.01,0
Fleuriste Mariage,Corsica,2018,3,0.68,0.01,0
Fleuriste Mariage,Corsica,2018,4,0.96,0.01,0
Fleuriste Mariage,Corsica,2018,5,0.65,0.01,0
Fleuriste Mariage,Corsica,2018,6,0.8,0.01,0
Fleuriste Mariage,Corsica,2018,7,0.71,0.01,0
Fleuriste Mariage,Corsica,2018,8,0.5,0.01,0
Fleuriste Mariage,Corsica,2018,9,0.69,0.01,0
Fleuriste Mariage,Corsica,2018,10,0.45,0.0,0
Fleuriste Mariage,Corsica,2018,11,1.22,0.01,0
Fleuriste Mariage,Corsica,2019,0,0.76,0.01,0
Fleuriste Mariage,Corsica,2019,1,1.25,0.01,0
Fleuriste Mariage,Corsica,2019,2,0.68,0.01,0
Fleuriste Mariage,Corsica,2019,3,0.7,0.01,0
Fleuriste Mariage,Corsica,2019,4,0.83,0.01,0
Fleuriste Mariage,Corsica,2019,5,0.89,0.01,0
Fleuriste Mariage,Corsica,2019,6,0.78,0.01,0
Fleuriste Mariage,Corsica,2019,7,0.75,0.01,0
Fleuriste Mariage,Corsica,2019,8,0.6,0.01,0
Fleuriste Mariage,Corsica,2019,9,0.64,0.01,0
Fleuriste Mariage,Corsica,2019,10,0.74,0.01,0
Fleuriste Mariage,Corsica,2019,11,0.47,0.0,0
Fleuriste Mariage,Corsica,2020,0,0.52,0.01,0
Fleuriste Mariage,Corsica,2020,1,1.34,0.01,0
Fleuriste Mariage,Corsica,2020,2,0.48,0.0,0
Fleuriste Mariage,Corsica,2020,3,0.0,0.0,0
Fleuriste Mariage,Franche-Comté,2018,0,5.64,0.06,0
Fleuriste Mariage,Franche-Comté,2018,1,12.3,0.12,0
Fleuriste Mariage,Franche-Comté,2018,2,7.24,0.07,0
Fleuriste Mariage,Franche-Comté,2018,3,8.42,0.08,0
Fleuriste Mariage,Franche-Comté,2018,4,13.0,0.13,0
Fleuriste Mariage,Franche-Comté,2018,5,9.49,0.09,0
Fleuriste Mariage,Franche-Comté,2018,6,9.48,0.09,0
Fleuriste Mariage,Franche-Comté,2018,7,11.27,0.11,0
Fleuriste Mariage,Franche-Comté,2018,8,4.51,0.05,0
Fleuriste Mariage,Franche-Comté,2018,9,11.73,0.12,0
Fleuriste Mariage,Franche-Comté,2018,10,7.36,0.07,0
Fleuriste Mariage,Franche-Comté,2018,11,3.96,0.04,0
Fleuriste Mariage,Franche-Comté,2019,0,10.81,0.11,0
Fleuriste Mariage,Franche-Comté,2019,1,10.52,0.11,0
Fleuriste Mariage,Franche-Comté,2019,2,11.27,0.11,0
Fleuriste Mariage,Franche-Comté,2019,3,9.89,0.1,0
Fleuriste Mariage,Franche-Comté,2019,4,12.94,0.13,0
Fleuriste Mariage,Franche-Comté,2019,5,8.1,0.08,0
Fleuriste Mariage,Franche-Comté,2019,6,5.81,0.06,0
Fleuriste Mariage,Franche-Comté,2019,7,6.61,0.07,0
Fleuriste Mariage,Franche-Comté,2019,8,12.14,0.12,0
Fleuriste Mariage,Franche-Comté,2019,9,10.7,0.11,0
Fleuriste Mariage,Franche-Comté,2019,10,5.86,0.06,0
Fleuriste Mariage,Franche-Comté,2019,11,5.01,0.05,0
Fleuriste Mariage,Franche-Comté,2020,0,8.4,0.08,0
Fleuriste Mariage,Franche-Comté,2020,1,6.38,0.06,0
Fleuriste Mariage,Franche-Comté,2020,2,7.18,0.07,0
Fleuriste Mariage,Franche-Comté,2020,3,1.61,0.02,0
Fleuriste Mariage,Île-de-France,2018,0,54.0,0.54,0
Fleuriste Mariage,Île-de-France,2018,1,59.5,0.6,0
Fleuriste Mariage,Île-de-France,2018,2,68.0,0.68,0
Fleuriste Mariage,Île-de-France,2018,3,68.0,0.68,0
Fleuriste Mariage,Île-de-France,2018,4,74.5,0.74,0
Fleuriste Mariage,Île-de-France,2018,5,64.5,0.64,0
Fleuriste Mariage,Île-de-France,2018,6,54.8,0.55,0
Fleuriste Mariage,Île-de-France,2018,7,65.0,0.65,0
Fleuriste Mariage,Île-de-France,2018,8,55.2,0.55,0
Fleuriste Mariage,Île-de-France,2018,9,59.25,0.59,0
Fleuriste Mariage,Île-de-France,2018,10,41.0,0.41,0
Fleuriste Mariage,Île-de-France,2018,11,51.4,0.51,0
Fleuriste Mariage,Île-de-France,2019,0,58.5,0.58,0
Fleuriste Mariage,Île-de-France,2019,1,61.25,0.61,0
Fleuriste Mariage,Île-de-France,2019,2,57.2,0.57,0
Fleuriste Mariage,Île-de-France,2019,3,72.75,0.73,0
Fleuriste Mariage,Île-de-France,2019,4,62.75,0.63,0
Fleuriste Mariage,Île-de-France,2019,5,63.6,0.64,0
Fleuriste Mariage,Île-de-France,2019,6,50.25,0.5,0
Fleuriste Mariage,Île-de-France,2019,7,60.0,0.6,0
Fleuriste Mariage,Île-de-France,2019,8,63.0,0.63,0
Fleuriste Mariage,Île-de-France,2019,9,53.25,0.53,0
Fleuriste Mariage,Île-de-France,2019,10,42.25,0.42,0
Fleuriste Mariage,Île-de-France,2019,11,45.4,0.45,0
Fleuriste Mariage,Île-de-France,2020,0,47.5,0.48,0
Fleuriste Mariage,Île-de-France,2020,1,59.5,0.6,0
Fleuriste Mariage,Île-de-France,2020,2,43.8,0.44,0
Fleuriste Mariage,Île-de-France,2020,3,30.5,0.3,0
Fleuriste Mariage,Languedoc-Roussillon,2018,0,13.77,0.14,0
Fleuriste Mariage,Languedoc-Roussillon,2018,1,18.34,0.18,0
Fleuriste Mariage,Languedoc-Roussillon,2018,2,24.51,0.25,0
Fleuriste Mariage,Languedoc-Roussillon,2018,3,14.21,0.14,0
Fleuriste Mariage,Languedoc-Roussillon,2018,4,22.14,0.22,0
Fleuriste Mariage,Languedoc-Roussillon,2018,5,22.8,0.23,0
Fleuriste Mariage,Languedoc-Roussillon,2018,6,9.04,0.09,0
Fleuriste Mariage,Languedoc-Roussillon,2018,7,21.47,0.21,0
Fleuriste Mariage,Languedoc-Roussillon,2018,8,12.69,0.13,0
Fleuriste Mariage,Languedoc-Roussillon,2018,9,18.52,0.19,0
Fleuriste Mariage,Languedoc-Roussillon,2018,10,13.97,0.14,0
Fleuriste Mariage,Languedoc-Roussillon,2018,11,4.94,0.05,0
Fleuriste Mariage,Languedoc-Roussillon,2019,0,17.29,0.17,0
Fleuriste Mariage,Languedoc-Roussillon,2019,1,12.73,0.13,0
Fleuriste Mariage,Languedoc-Roussillon,2019,2,18.85,0.19,0
Fleuriste Mariage,Languedoc-Roussillon,2019,3,14.92,0.15,0
Fleuriste Mariage,Languedoc-Roussillon,2019,4,22.7,0.23,0
Fleuriste Mariage,Languedoc-Roussillon,2019,5,16.11,0.16,0
Fleuriste Mariage,Languedoc-Roussillon,2019,6,18.14,0.18,0
Fleuriste Mariage,Languedoc-Roussillon,2019,7,16.53,0.17,0
Fleuriste Mariage,Languedoc-Roussillon,2019,8,14.74,0.15,0
Fleuriste Mariage,Languedoc-Roussillon,2019,9,10.64,0.11,0
Fleuriste Mariage,Languedoc-Roussillon,2019,10,16.24,0.16,0
Fleuriste Mariage,Languedoc-Roussillon,2019,11,8.21,0.08,0
Fleuriste Mariage,Languedoc-Roussillon,2020,0,16.24,0.16,0
Fleuriste Mariage,Languedoc-Roussillon,2020,1,20.9,0.21,0
Fleuriste Mariage,Languedoc-Roussillon,2020,2,10.03,0.1,0
Fleuriste Mariage,Languedoc-Roussillon,2020,3,10.07,0.1,0
Fleuriste Mariage,Limousin,2018,0,16.94,0.17,0
Fleuriste Mariage,Limousin,2018,1,40.7,0.41,0
Fleuriste Mariage,Limousin,2018,2,20.02,0.2,0
Fleuriste Mariage,Limousin,2018,3,16.72,0.17,0
Fleuriste Mariage,Limousin,2018,4,51.26,0.51,0
Fleuriste Mariage,Limousin,2018,5,38.5,0.38,0
Fleuriste Mariage,Limousin,2018,6,57.02,0.57,0
Fleuriste Mariage,Limousin,2018,7,34.76,0.35,0
Fleuriste Mariage,Limousin,2018,8,27.81,0.28,0
Fleuriste Mariage,Limousin,2018,9,15.84,0.16,0
Fleuriste Mariage,Limousin,2018,10,37.84,0.38,0
Fleuriste Mariage,Limousin,2018,11,32.03,0.32,0
Fleuriste Mariage,Limousin,2019,0,27.72,0.28,0
Fleuriste Mariage,Limousin,2019,1,43.56,0.44,0
Fleuriste Mariage,Limousin,2019,2,23.58,0.24,0
Fleuriste Mariage,Limousin,2019,3,47.52,0.48,0
Fleuriste Mariage,Limousin,2019,4,45.98,0.46,0
Fleuriste Mariage,Limousin,2019,5,33.97,0.34,0
Fleuriste Mariage,Limousin,2019,6,36.08,0.36,0
Fleuriste Mariage,Limousin,2019,7,45.32,0.45,0
Fleuriste Mariage,Limousin,2019,8,20.77,0.21,0
Fleuriste Mariage,Limousin,2019,9,45.76,0.46,0
Fleuriste Mariage,Limousin,2019,10,22.66,0.23,0
Fleuriste Mariage,Limousin,2019,11,17.6,0.18,0
Fleuriste Mariage,Limousin,2020,0,37.62,0.38,0
Fleuriste Mariage,Limousin,2020,1,23.76,0.24,0
Fleuriste Mariage,Limousin,2020,2,30.27,0.3,0
Fleuriste Mariage,Limousin,2020,3,6.6,0.07,0
Fleuriste Mariage,Lorraine,2018,0,9.98,0.1,0
Fleuriste Mariage,Lorraine,2018,1,10.76,0.11,0
Fleuriste Mariage,Lorraine,2018,2,14.96,0.15,0
Fleuriste Mariage,Lorraine,2018,3,11.2,0.11,0
Fleuriste Mariage,Lorraine,2018,4,18.29,0.18,0
Fleuriste Mariage,Lorraine,2018,5,7.7,0.08,0
Fleuriste Mariage,Lorraine,2018,6,13.65,0.14,0
Fleuriste Mariage,Lorraine,2018,7,15.31,0.15,0
Fleuriste Mariage,Lorraine,2018,8,11.83,0.12,0
Fleuriste Mariage,Lorraine,2018,9,11.29,0.11,0
Fleuriste Mariage,Lorraine,2018,10,10.24,0.1,0
Fleuriste Mariage,Lorraine,2018,11,6.09,0.06,0
Fleuriste Mariage,Lorraine,2019,0,14.18,0.14,0
Fleuriste Mariage,Lorraine,2019,1,9.71,0.1,0
Fleuriste Mariage,Lorraine,2019,2,18.97,0.19,0
Fleuriste Mariage,Lorraine,2019,3,14.44,0.14,0
Fleuriste Mariage,Lorraine,2019,4,14.61,0.15,0
Fleuriste Mariage,Lorraine,2019,5,16.24,0.16,0
Fleuriste Mariage,Lorraine,2019,6,18.81,0.19,0
Fleuriste Mariage,Lorraine,2019,7,15.58,0.16,0
Fleuriste Mariage,Lorraine,2019,8,11.9,0.12,0
Fleuriste Mariage,Lorraine,2019,9,11.2,0.11,0
Fleuriste Mariage,Lorraine,2019,10,11.38,0.11,0
Fleuriste Mariage,Lorraine,2019,11,7.91,0.08,0
Fleuriste Mariage,Lorraine,2020,0,14.18,0.14,0
Fleuriste Mariage,Lorraine,2020,1,17.5,0.17,0
Fleuriste Mariage,Lorraine,2020,2,5.81,0.06,0
Fleuriste Mariage,Lorraine,2020,3,9.45,0.09,0
Fleuriste Mariage,Lower Normandy,2018,0,9.1,0.09,0
Fleuriste Mariage,Lower Normandy,2018,1,8.26,0.08,0
Fleuriste Mariage,Lower Normandy,2018,2,12.22,0.12,0
Fleuriste Mariage,Lower Normandy,2018,3,10.3,0.1,0
Fleuriste Mariage,Lower Normandy,2018,4,16.06,0.16,0
Fleuriste Mariage,Lower Normandy,2018,5,11.76,0.12,0
Fleuriste Mariage,Lower Normandy,2018,6,11.6,0.12,0
Fleuriste Mariage,Lower Normandy,2018,7,13.78,0.14,0
Fleuriste Mariage,Lower Normandy,2018,8,7.33,0.07,0
Fleuriste Mariage,Lower Normandy,2018,9,13.98,0.14,0
Fleuriste Mariage,Lower Normandy,2018,10,11.24,0.11,0
Fleuriste Mariage,Lower Normandy,2018,11,14.25,0.14,0
Fleuriste Mariage,Lower Normandy,2019,0,12.54,0.13,0
Fleuriste Mariage,Lower Normandy,2019,1,16.58,0.17,0
Fleuriste Mariage,Lower Normandy,2019,2,11.49,0.11,0
Fleuriste Mariage,Lower Normandy,2019,3,15.79,0.16,0
Fleuriste Mariage,Lower Normandy,2019,4,13.72,0.14,0
Fleuriste Mariage,Lower Normandy,2019,5,14.3,0.14,0
Fleuriste Mariage,Lower Normandy,2019,6,10.92,0.11,0
Fleuriste Mariage,Lower Normandy,2019,7,18.4,0.18,0
Fleuriste Mariage,Lower Normandy,2019,8,16.33,0.16,0
Fleuriste Mariage,Lower Normandy,2019,9,12.54,0.13,0
Fleuriste Mariage,Lower Normandy,2019,10,6.96,0.07,0
Fleuriste Mariage,Lower Normandy,2019,11,12.06,0.12,0
Fleuriste Mariage,Lower Normandy,2020,0,8.84,0.09,0
Fleuriste Mariage,Lower Normandy,2020,1,16.77,0.17,0
Fleuriste Mariage,Lower Normandy,2020,2,10.04,0.1,0
Fleuriste Mariage,Lower Normandy,2020,3,7.28,0.07,0
Fleuriste Mariage,Midi-Pyrénées,2018,0,12.16,0.12,0
Fleuriste Mariage,Midi-Pyrénées,2018,1,20.82,0.21,0
Fleuriste Mariage,Midi-Pyrénées,2018,2,20.21,0.2,0
Fleuriste Mariage,Midi-Pyrénées,2018,3,19.32,0.19,0
Fleuriste Mariage,Midi-Pyrénées,2018,4,25.81,0.26,0
Fleuriste Mariage,Midi-Pyrénées,2018,5,19.08,0.19,0
Fleuriste Mariage,Midi-Pyrénées,2018,6,18.13,0.18,0
Fleuriste Mariage,Midi-Pyrénées,2018,7,19.95,0.2,0
Fleuriste Mariage,Midi-Pyrénées,2018,8,14.0,0.14,0
Fleuriste Mariage,Midi-Pyrénées,2018,9,12.51,0.13,0
Fleuriste Mariage,Midi-Pyrénées,2018,10,12.78,0.13,0
Fleuriste Mariage,Midi-Pyrénées,2018,11,12.46,0.12,0
Fleuriste Mariage,Midi-Pyrénées,2019,0,12.51,0.13,0
Fleuriste Mariage,Midi-Pyrénées,2019,1,20.39,0.2,0
Fleuriste Mariage,Midi-Pyrénées,2019,2,18.62,0.19,0
Fleuriste Mariage,Midi-Pyrénées,2019,3,15.49,0.15,0
Fleuriste Mariage,Midi-Pyrénées,2019,4,19.69,0.2,0
Fleuriste Mariage,Midi-Pyrénées,2019,5,21.21,0.21,0
Fleuriste Mariage,Midi-Pyrénées,2019,6,19.34,0.19,0
Fleuriste Mariage,Midi-Pyrénées,2019,7,16.27,0.16,0
Fleuriste Mariage,Midi-Pyrénées,2019,8,15.4,0.15,0
Fleuriste Mariage,Midi-Pyrénées,2019,9,14.09,0.14,0
Fleuriste Mariage,Midi-Pyrénées,2019,10,12.69,0.13,0
Fleuriste Mariage,Midi-Pyrénées,2019,11,13.44,0.13,0
Fleuriste Mariage,Midi-Pyrénées,2020,0,16.62,0.17,0
Fleuriste Mariage,Midi-Pyrénées,2020,1,19.77,0.2,0
Fleuriste Mariage,Midi-Pyrénées,2020,2,10.5,0.1,0
Fleuriste Mariage,Midi-Pyrénées,2020,3,3.5,0.03,0
Fleuriste Mariage,Nord-Pas-de-Calais,2018,0,26.1,0.26,0
Fleuriste Mariage,Nord-Pas-de-Calais,2018,1,30.21,0.3,0
Fleuriste Mariage,Nord-Pas-de-Calais,2018,2,36.31,0.36,0
Fleuriste Mariage,Nord-Pas-de-Calais,2018,3,31.8,0.32,0
Fleuriste Mariage,Nord-Pas-de-Calais,2018,4,38.69,0.39,0
Fleuriste Mariage,Nord-Pas-de-Calais,2018,5,38.56,0.39,0
Fleuriste Mariage,Nord-Pas-de-Calais,2018,6,30.0,0.3,0
Fleuriste Mariage,Nord-Pas-de-Calais,2018,7,39.62,0.4,0
Fleuriste Mariage,Nord-Pas-de-Calais,2018,8,25.23,0.25,0
Fleuriste Mariage,Nord-Pas-de-Calais,2018,9,25.84,0.26,0
Fleuriste Mariage,Nord-Pas-de-Calais,2018,10,24.91,0.25,0
Fleuriste Mariage,Nord-Pas-de-Calais,2018,11,20.25,0.2,0
Fleuriste Mariage,Nord-Pas-de-Calais,2019,0,32.33,0.32,0
Fleuriste Mariage,Nord-Pas-de-Calais,2019,1,30.34,0.3,0
Fleuriste Mariage,Nord-Pas-de-Calais,2019,2,30.85,0.31,0
Fleuriste Mariage,Nord-Pas-de-Calais,2019,3,32.86,0.33,0
Fleuriste Mariage,Nord-Pas-de-Calais,2019,4,33.79,0.34,0
Fleuriste Mariage,Nord-Pas-de-Calais,2019,5,33.92,0.34,0
Fleuriste Mariage,Nord-Pas-de-Calais,2019,6,29.02,0.29,0
Fleuriste Mariage,Nord-Pas-de-Calais,2019,7,41.47,0.41,0
Fleuriste Mariage,Nord-Pas-de-Calais,2019,8,34.77,0.35,0
Fleuriste Mariage,Nord-Pas-de-Calais,2019,9,33.12,0.33,0
Fleuriste Mariage,Nord-Pas-de-Calais,2019,10,22.0,0.22,0
Fleuriste Mariage,Nord-Pas-de-Calais,2019,11,19.5,0.2,0
Fleuriste Mariage,Nord-Pas-de-Calais,2020,0,33.39,0.33,0
Fleuriste Mariage,Nord-Pas-de-Calais,2020,1,33.66,0.34,0
Fleuriste Mariage,Nord-Pas-de-Calais,2020,2,16.75,0.17,0
Fleuriste Mariage,Nord-Pas-de-Calais,2020,3,17.49,0.17,0
Fleuriste Mariage,Pays de la Loire,2018,0,21.97,0.22,0
Fleuriste Mariage,Pays de la Loire,2018,1,21.86,0.22,0
Fleuriste Mariage,Pays de la Loire,2018,2,34.9,0.35,0
Fleuriste Mariage,Pays de la Loire,2018,3,25.76,0.26,0
Fleuriste Mariage,Pays de la Loire,2018,4,29.02,0.29,0
Fleuriste Mariage,Pays de la Loire,2018,5,30.9,0.31,0
Fleuriste Mariage,Pays de la Loire,2018,6,26.32,0.26,0
Fleuriste Mariage,Pays de la Loire,2018,7,18.57,0.19,0
Fleuriste Mariage,Pays de la Loire,2018,8,24.72,0.25,0
Fleuriste Mariage,Pays de la Loire,2018,9,19.04,0.19,0
Fleuriste Mariage,Pays de la Loire,2018,10,14.92,0.15,0
Fleuriste Mariage,Pays de la Loire,2018,11,15.51,0.16,0
Fleuriste Mariage,Pays de la Loire,2019,0,18.45,0.18,0
Fleuriste Mariage,Pays de la Loire,2019,1,21.03,0.21,0
Fleuriste Mariage,Pays de la Loire,2019,2,28.2,0.28,0
Fleuriste Mariage,Pays de la Loire,2019,3,31.14,0.31,0
Fleuriste Mariage,Pays de la Loire,2019,4,28.2,0.28,0
Fleuriste Mariage,Pays de la Loire,2019,5,28.58,0.29,0
Fleuriste Mariage,Pays de la Loire,2019,6,25.85,0.26,0
Fleuriste Mariage,Pays de la Loire,2019,7,24.2,0.24,0
Fleuriste Mariage,Pays de la Loire,2019,8,24.72,0.25,0
Fleuriste Mariage,Pays de la Loire,2019,9,18.21,0.18,0
Fleuriste Mariage,Pays de la Loire,2019,10,13.98,0.14,0
Fleuriste Mariage,Pays de la Loire,2019,11,14.85,0.15,0
Fleuriste Mariage,Pays de la Loire,2020,0,27.61,0.28,0
Fleuriste Mariage,Pays de la Loire,2020,1,27.97,0.28,0
Fleuriste Mariage,Pays de la Loire,2020,2,16.17,0.16,0
Fleuriste Mariage,Pays de la Loire,2020,3,7.76,0.08,0
Fleuriste Mariage,Picardy,2018,0,21.5,0.22,0
Fleuriste Mariage,Picardy,2018,1,35.6,0.36,0
Fleuriste Mariage,Picardy,2018,2,31.72,0.32,0
Fleuriste Mariage,Picardy,2018,3,25.94,0.26,0
Fleuriste Mariage,Picardy,2018,4,29.02,0.29,0
Fleuriste Mariage,Picardy,2018,5,28.2,0.28,0
Fleuriste Mariage,Picardy,2018,6,16.26,0.16,0
Fleuriste Mariage,Picardy,2018,7,24.79,0.25,0
Fleuriste Mariage,Picardy,2018,8,22.09,0.22,0
Fleuriste Mariage,Picardy,2018,9,25.14,0.25,0
Fleuriste Mariage,Picardy,2018,10,17.62,0.18,0
Fleuriste Mariage,Picardy,2018,11,9.4,0.09,0
Fleuriste Mariage,Picardy,2019,0,17.51,0.18,0
Fleuriste Mariage,Picardy,2019,1,22.68,0.23,0
Fleuriste Mariage,Picardy,2019,2,31.3,0.31,0
Fleuriste Mariage,Picardy,2019,3,31.96,0.32,0
Fleuriste Mariage,Picardy,2019,4,30.43,0.3,0
Fleuriste Mariage,Picardy,2019,5,30.74,0.31,0
Fleuriste Mariage,Picardy,2019,6,24.56,0.25,0
Fleuriste Mariage,Picardy,2019,7,28.2,0.28,0
Fleuriste Mariage,Picardy,2019,8,23.03,0.23,0
Fleuriste Mariage,Picardy,2019,9,16.45,0.16,0
Fleuriste Mariage,Picardy,2019,10,20.09,0.2,0
Fleuriste Mariage,Picardy,2019,11,11.37,0.11,0
Fleuriste Mariage,Picardy,2020,0,15.39,0.15,0
Fleuriste Mariage,Picardy,2020,1,19.62,0.2,0
Fleuriste Mariage,Picardy,2020,2,14.76,0.15,0
Fleuriste Mariage,Picardy,2020,3,19.98,0.2,0
Fleuriste Mariage,Poitou-Charentes,2018,0,13.98,0.14,0
Fleuriste Mariage,Poitou-Charentes,2018,1,17.74,0.18,0
Fleuriste Mariage,Poitou-Charentes,2018,2,22.44,0.22,0
Fleuriste Mariage,Poitou-Charentes,2018,3,21.34,0.21,0
Fleuriste Mariage,Poitou-Charentes,2018,4,30.43,0.3,0
Fleuriste Mariage,Poitou-Charentes,2018,5,23.03,0.23,0
Fleuriste Mariage,Poitou-Charentes,2018,6,23.12,0.23,0
Fleuriste Mariage,Poitou-Charentes,2018,7,17.04,0.17,0
Fleuriste Mariage,Poitou-Charentes,2018,8,20.59,0.21,0
Fleuriste Mariage,Poitou-Charentes,2018,9,15.86,0.16,0
Fleuriste Mariage,Poitou-Charentes,2018,10,14.34,0.14,0
Fleuriste Mariage,Poitou-Charentes,2018,11,10.53,0.11,0
Fleuriste Mariage,Poitou-Charentes,2019,0,12.81,0.13,0
Fleuriste Mariage,Poitou-Charentes,2019,1,12.81,0.13,0
Fleuriste Mariage,Poitou-Charentes,2019,2,19.46,0.19,0
Fleuriste Mariage,Poitou-Charentes,2019,3,19.04,0.19,0
Fleuriste Mariage,Poitou-Charentes,2019,4,25.85,0.26,0
Fleuriste Mariage,Poitou-Charentes,2019,5,18.33,0.18,0
Fleuriste Mariage,Poitou-Charentes,2019,6,22.44,0.22,0
Fleuriste Mariage,Poitou-Charentes,2019,7,11.87,0.12,0
Fleuriste Mariage,Poitou-Charentes,2019,8,20.21,0.2,0
Fleuriste Mariage,Poitou-Charentes,2019,9,12.69,0.13,0
Fleuriste Mariage,Poitou-Charentes,2019,10,11.4,0.11,0
Fleuriste Mariage,Poitou-Charentes,2019,11,9.02,0.09,0
Fleuriste Mariage,Poitou-Charentes,2020,0,13.28,0.13,0
Fleuriste Mariage,Poitou-Charentes,2020,1,19.5,0.2,0
Fleuriste Mariage,Poitou-Charentes,2020,2,11.37,0.11,0
Fleuriste Mariage,Poitou-Charentes,2020,3,8.7,0.09,0
Fleuriste Mariage,Provence-Alpes-Côte d'Azur,2018,0,21.55,0.22,0
Fleuriste Mariage,Provence-Alpes-Côte d'Azur,2018,1,20.44,0.2,0
Fleuriste Mariage,Provence-Alpes-Côte d'Azur,2018,2,22.76,0.23,0
Fleuriste Mariage,Provence-Alpes-Côte d'Azur,2018,3,18.57,0.19,0
Fleuriste Mariage,Provence-Alpes-Côte d'Azur,2018,4,29.51,0.3,0
Fleuriste Mariage,Provence-Alpes-Côte d'Azur,2018,5,24.05,0.24,0
Fleuriste Mariage,Provence-Alpes-Côte d'Azur,2018,6,17.46,0.17,0
Fleuriste Mariage,Provence-Alpes-Côte d'Azur,2018,7,18.5,0.18,0
Fleuriste Mariage,Provence-Alpes-Côte d'Azur,2018,8,17.98,0.18,0
Fleuriste Mariage,Provence-Alpes-Côte d'Azur,2018,9,14.43,0.14,0
Fleuriste Mariage,Provence-Alpes-Côte d'Azur,2018,10,15.82,0.16,0
Fleuriste Mariage,Provence-Alpes-Côte d'Azur,2018,11,13.76,0.14,0
Fleuriste Mariage,Provence-Alpes-Côte d'Azur,2019,0,17.85,0.18,0
Fleuriste Mariage,Provence-Alpes-Côte d'Azur,2019,1,22.38,0.22,0
Fleuriste Mariage,Provence-Alpes-Côte d'Azur,2019,2,21.24,0.21,0
Fleuriste Mariage,Provence-Alpes-Côte d'Azur,2019,3,23.96,0.24,0
Fleuriste Mariage,Provence-Alpes-Côte d'Azur,2019,4,19.61,0.2,0
Fleuriste Mariage,Provence-Alpes-Côte d'Azur,2019,5,23.53,0.24,0
Fleuriste Mariage,Provence-Alpes-Côte d'Azur,2019,6,17.3,0.17,0
Fleuriste Mariage,Provence-Alpes-Côte d'Azur,2019,7,20.54,0.21,0
Fleuriste Mariage,Provence-Alpes-Côte d'Azur,2019,8,17.61,0.18,0
Fleuriste Mariage,Provence-Alpes-Côte d'Azur,2019,9,13.6,0.14,0
Fleuriste Mariage,Provence-Alpes-Côte d'Azur,2019,10,13.6,0.14,0
Fleuriste Mariage,Provence-Alpes-Côte d'Azur,2019,11,8.44,0.08,0
Fleuriste Mariage,Provence-Alpes-Côte d'Azur,2020,0,16.37,0.16,0
Fleuriste Mariage,Provence-Alpes-Côte d'Azur,2020,1,16.28,0.16,0
Fleuriste Mariage,Provence-Alpes-Côte d'Azur,2020,2,9.69,0.1,0
Fleuriste Mariage,Provence-Alpes-Côte d'Azur,2020,3,13.32,0.13,0
Fleuriste Mariage,Rhone-Alpes,2018,0,22.94,0.23,0
Fleuriste Mariage,Rhone-Alpes,2018,1,33.33,0.33,0
Fleuriste Mariage,Rhone-Alpes,2018,2,26.2,0.26,0
Fleuriste Mariage,Rhone-Alpes,2018,3,32.49,0.32,0
Fleuriste Mariage,Rhone-Alpes,2018,4,40.76,0.41,0
Fleuriste Mariage,Rhone-Alpes,2018,5,31.0,0.31,0
Fleuriste Mariage,Rhone-Alpes,2018,6,28.27,0.28,0
Fleuriste Mariage,Rhone-Alpes,2018,7,35.34,0.35,0
